"date","open","high","low","close","volume","exchange","M20","M5"
2021-11-03,32.287,32.812,30.573,31.966,16386243.2599,"LINK/USD",29.43045,31.15
2021-11-04,31.966,32.125,30.213,31.0145,13587369.6892,"LINK/USD",29.6309,31.3928
2021-11-05,31.0145,33.7175,30.6865,32.8865,25892592.2587,"LINK/USD",29.91415,31.9669
2021-11-06,32.889,33.2285,30.7345,32.068,16564650.98555,"LINK/USD",30.190775,32.0444
2021-11-07,32.068,32.6195,31.7285,32.362,10534051.7565,"LINK/USD",30.523575,32.0594
2021-11-08,32.362,34.8585,32.205,34.496,30531272.48575,"LINK/USD",30.9522,32.5654
2021-11-09,34.496,35.621,33.3745,33.8285,19621316.8057,"LINK/USD",31.26905,33.1282
2021-11-10,33.8285,38.3065,31.9205,34.2355,43853161.52855,"LINK/USD",31.56715,33.398
2021-11-11,34.23,36.9495,33.4035,34.69,23356675.4432,"LINK/USD",31.868225,33.9224
2021-11-12,34.68,35.467,32.7135,34.271,22372016.91565,"LINK/USD",32.012425,34.3042
2021-11-13,34.271,34.5865,33.2095,33.998,9107748.54595,"LINK/USD",32.227325,34.2046
2021-11-14,33.9995,34.425,32.5465,33.7415,9143772.69795,"LINK/USD",32.294775,34.1872
2021-11-15,33.7415,34.5275,32,32.0495,13156681.3674,"LINK/USD",32.272025,33.75
2021-11-16,32.0495,32.0495,28,29.15,35598127.8745,"LINK/USD",32.28575,32.642
2021-11-17,29.15,29.757,28.0555,29.2075,12739038.05435,"LINK/USD",32.235925,31.6293
2021-11-18,29.2075,29.701,25.87,26.5745,22708824.6162,"LINK/USD",32.01615,30.1446
2021-11-19,26.5745,28.8695,26.0955,28.295,14458825.10505,"LINK/USD",31.940875,29.0553
2021-11-20,28.295,28.74,27.3015,28.3895,9882796.22725,"LINK/USD",31.85955,28.3233
2021-11-21,28.3895,29.278,27.706,29.016,10346426.0307,"LINK/USD",31.726325,28.2965
2021-11-22,29.016,29.107,26.32,26.776,15082672.588,"LINK/USD",31.450775,27.8102
2021-11-23,26.776,27.5635,26.1645,26.9605,10143280.45365,"LINK/USD",31.2005,27.8874
2021-11-24,26.9605,27.154,25.1705,25.59,15488280.238,"LINK/USD",30.929275,27.3464
2021-11-25,25.59,27.614,25.395,26.42,15908876.23875,"LINK/USD",30.60595,26.9525
2021-11-26,26.42,26.601,22.928,23.972,27530698.69015,"LINK/USD",30.20115,25.9437
2021-11-27,23.972,25,23.786,24.114,9059579.62575,"LINK/USD",29.78875,25.4113
2021-11-28,24.114,25.013,22.649,24.767,14006437.04115,"LINK/USD",29.3023,24.9726
2021-11-29,24.767,25.61,24.555,25.0225,10822333.7782,"LINK/USD",28.862,24.8591
2021-11-30,25.0225,26.536,24.1795,25.312,15922254.61175,"LINK/USD",28.415825,24.6375
2021-12-01,25.312,26.9225,24.988,25.345,11137504.91015,"LINK/USD",27.948575,24.9121
2021-12-02,25.345,25.3575,24.2035,24.56,12736117.7993,"LINK/USD",27.463025,25.0013
2021-12-03,24.56,25.863,22.5,23.328,15034288.5007,"LINK/USD",26.929525,24.7135
2021-12-04,23.312,23.3555,15.3165,20.683,35157237.2269,"LINK/USD",26.2766,23.8456
2021-12-05,20.683,20.9425,18.4325,19.508,9688615.8069,"LINK/USD",25.649525,22.6848
2021-12-06,19.508,19.953,17.2325,19.832,20259131.87585,"LINK/USD",25.183625,21.5822
2021-12-07,19.832,21.178,19.7335,21.103,16092016.36535,"LINK/USD",24.7784,20.8908
2021-12-08,21.103,23.215,20.7835,22.94,29746620.80475,"LINK/USD",24.596675,20.8132
2021-12-09,22.94,23.0675,20.265,20.266,18444536.0811,"LINK/USD",24.195225,20.7298
2021-12-10,20.266,20.886,18.483,18.5585,19548313.63405,"LINK/USD",23.703675,20.5399
2021-12-11,18.5585,20.2195,18.18,19.97,13505610.1908,"LINK/USD",23.251375,20.5675
2021-12-12,19.972,20.804,19.2345,20.4215,8545638.14175,"LINK/USD",22.93365,20.4312
2021-12-13,20.4225,20.5725,17.3025,17.7815,19550285.9507,"LINK/USD",22.4747,19.3995
2021-12-14,17.7815,18.6045,17.4475,18.4495,14829477.59745,"LINK/USD",22.117675,19.0362
2021-12-15,18.4495,19.98,17.263,19.7045,15900414.8115,"LINK/USD",21.7819,19.2654
2021-12-16,19.7045,20.342,18.6865,18.7715,11362659.44085,"LINK/USD",21.521875,19.0257
2021-12-17,18.7715,19.229,17.7605,18.273,14893360.2313,"LINK/USD",21.229825,18.596
2021-12-18,18.273,19.9995,17.8245,19.543,13757685.96445,"LINK/USD",20.968625,18.9483
2021-12-19,19.543,20.376,18.8145,18.8725,13625299.929,"LINK/USD",20.661125,19.0329
2021-12-20,18.8725,19.199,18.041,18.783,15141668.23675,"LINK/USD",20.334675,18.8486
2021-12-21,18.783,19.667,18.371,19.431,10029370.0848,"LINK/USD",20.038975,18.9805
2021-12-22,19.429,20.8355,19.2145,19.927,19585314.70965,"LINK/USD",19.807325,19.3113
2021-12-23,19.927,22.2295,19.574,22.1815,28163821.36285,"LINK/USD",19.75,19.839
2021-12-24,22.1815,22.677,21.2,21.483,22783929.1579,"LINK/USD",19.79,20.3611
2021-12-25,21.483,22.396,21.3105,22.123,11312189.2153,"LINK/USD",19.92075,21.0291
2021-12-26,22.124,23.583,21.127,22.986,21006575.03595,"LINK/USD",20.07845,21.7401
2021-12-27,22.986,24.5,22.7595,23.019,20264036.2026,"LINK/USD",20.17425,22.3585
2021-12-28,23.019,23.023,20.3335,20.3735,21803581.86885,"LINK/USD",20.045925,21.9969
2021-12-29,20.3735,20.974,19.5355,19.7355,19150771.808,"LINK/USD",20.0194,21.6474
2021-12-30,19.7355,20.4315,19.1715,19.936,14419712.42085,"LINK/USD",20.088275,21.21
2021-12-31,19.936,20.627,19.0325,19.516,12333483.08245,"LINK/USD",20.065575,20.516
2022-01-01,19.516,20.7975,19.5125,20.7575,11040615.82445,"LINK/USD",20.082375,20.0637
2022-01-02,20.7575,22.225,20.5735,21.8755,18390973.8576,"LINK/USD",20.287075,20.3641
2022-01-03,21.8755,23.797,21.2605,23.713,23865589.7746,"LINK/USD",20.55025,21.1596
2022-01-04,23.713,24.477,22.785,23.4265,32246893.24765,"LINK/USD",20.73635,21.8577
2022-01-05,23.4265,27.474,22.3295,25.2345,44331814.0463,"LINK/USD",21.0595,23.0014
2022-01-06,25.2345,26.001,23.324,25.3945,41954495.8784,"LINK/USD",21.415575,23.9288
2022-01-07,25.3945,27.3275,22.662,25.976,48982948.3349,"LINK/USD",21.737225,24.7489
2022-01-08,25.976,27.3245,23.566,25.325,30714485.14045,"LINK/USD",22.05985,25.0713
2022-01-09,25.325,28.718,25.103,27.541,66831214.02425,"LINK/USD",22.49775,25.8942
2022-01-10,27.541,28.514,25.1,27.966,63902219.88245,"LINK/USD",22.9245,26.4405
2022-01-11,27.966,28.6905,25.856,26.59,43460196.20255,"LINK/USD",23.25765,26.6796
2022-01-12,26.59,27.246,25.612,26.7765,47724725.04075,"LINK/USD",23.4874,26.8397
2022-01-13,26.7765,26.8075,24.446,24.88,34204139.556,"LINK/USD",23.65725,26.7507
2022-01-14,24.88,25.8895,23.9245,25.733,24047130.27465,"LINK/USD",23.83775,26.3891
2022-01-15,25.733,26.217,25.1295,25.186,13806798.04,"LINK/USD",23.94775,25.8331
2022-01-16,25.185,26.36,24.673,25.508,14503396.4181,"LINK/USD",24.0722,25.6167
2022-01-17,25.508,25.6395,23.28,23.796,15594216.09815,"LINK/USD",24.243325,25.0206
2022-01-18,23.796,24.339,22.0355,22.9755,23323818.99125,"LINK/USD",24.405325,24.6397
2022-01-19,22.9755,23.15,21.225,21.546,21576208.8395,"LINK/USD",24.485825,23.8023
2022-01-20,21.546,22.987,20.0255,20.1725,21437901.18205,"LINK/USD",24.51865,22.7996
2022-01-21,20.1725,20.501,17.105,17.4225,51079261.6019,"LINK/USD",24.3519,21.1825
2022-01-22,17.4225,17.8255,14.261,15.8635,31472829.0196,"LINK/USD",24.0513,19.596
2022-01-23,15.8635,16.8785,15.1635,16.6495,22594745.36705,"LINK/USD",23.698125,18.3308
2022-01-24,16.6495,16.6495,13.4815,15.591,30740638.8903,"LINK/USD",23.30635,17.1398
2022-01-25,15.591,16.034,14.597,15.5015,17410315.8504,"LINK/USD",22.8197,16.2056
2022-01-26,15.5015,16.799,14.6985,15.233,18327602.84665,"LINK/USD",22.311625,15.7677
2022-01-27,15.233,15.722,14.303,15.24,13899195.08765,"LINK/USD",21.774825,15.643
2022-01-28,15.24,16.2925,14.7385,16.157,10176050.39245,"LINK/USD",21.316425,15.5445
2022-01-29,16.157,16.754,15.971,16.241,8805500.40205,"LINK/USD",20.751425,15.6745
2022-01-30,16.241,18.141,16.0325,17.7875,13177578.3777,"LINK/USD",20.2425,16.1317
2022-01-31,17.7875,17.8975,16.436,17.169,16026077.64095,"LINK/USD",19.77145,16.5189
2022-02-01,17.169,17.906,16.829,16.995,22402967.7707,"LINK/USD",19.282375,16.8699
2022-02-02,16.995,17.3825,15.5925,15.783,8071200.3809,"LINK/USD",18.827525,16.7951
2022-02-03,15.783,16.326,15.2655,16.315,8639118.73295,"LINK/USD",18.356625,16.8099
2022-02-04,16.315,17.546,16.0295,17.5225,6528298.84935,"LINK/USD",17.97345,16.7569
2022-02-05,17.5225,18.3325,17.4455,17.772,7552289.4587,"LINK/USD",17.58665,16.8775
2022-02-06,17.772,18.173,17.188,18.0755,5041612.95815,"LINK/USD",17.300625,17.0936
2022-02-07,18.0755,19.4185,17.6705,18.883,11430625.4081,"LINK/USD",17.096,17.7136
2022-02-08,18.883,19.5475,17.745,18.3925,11188050.668,"LINK/USD",16.938325,18.1291
2022-02-09,18.3925,18.7575,17.76,18.691,6015182.95325,"LINK/USD",16.86425,18.3628
2022-02-10,18.691,18.7645,17.339,17.5015,11825136.39325,"LINK/USD",16.8682,18.3087
2022-02-11,17.5015,17.819,15.9255,16.2045,12110684.0105,"LINK/USD",16.88525,17.9345
2022-02-12,16.2045,16.397,15.578,15.9625,6646461.504,"LINK/USD",16.8509,17.3504
2022-02-13,15.9625,16.349,15.544,15.6145,4352865.67725,"LINK/USD",16.852075,16.7948
2022-02-14,15.6145,16.1285,15.2165,15.9035,8991776.23935,"LINK/USD",16.872175,16.2373
2022-02-15,15.9035,17.463,15.82,17.3565,9782772.82825,"LINK/USD",16.97835,16.2083
2022-02-16,17.3565,17.419,16.526,17.136,8049999.91155,"LINK/USD",17.07315,16.3946
2022-02-17,17.136,17.4535,15.467,15.6025,8799256.2582,"LINK/USD",17.045425,16.3226
2022-02-18,15.6025,16.061,15.0405,15.1965,9451835.75715,"LINK/USD",16.9932,16.239
2022-02-19,15.1965,15.6815,14.8525,15.52,5087519.17225,"LINK/USD",16.879825,16.1623
2022-02-20,15.52,15.5345,14.414,14.6075,6146852.31815,"LINK/USD",16.75175,15.6125
2022-02-21,14.6075,15.327,13.3925,13.503,13260008.1702,"LINK/USD",16.57715,14.8859
2022-02-22,13.503,14.195,13.0265,13.997,8930215.79715,"LINK/USD",16.48785,14.5648
2022-02-23,13.997,14.665,13.307,13.337,7009031.38705,"LINK/USD",16.33895,14.1929
2022-02-24,13.337,13.958,11.4165,13.274,15186238.3296,"LINK/USD",16.126525,13.7437
2022-02-25,13.274,14.504,13.09,14.367,8483955.41375,"LINK/USD",15.956275,13.6956
2022-02-26,14.367,15.0765,14.1015,14.7265,6027634.96395,"LINK/USD",15.788825,13.9403
2022-02-27,14.7265,14.8605,13.483,13.6425,7229558.7392,"LINK/USD",15.5268,13.8694
2022-02-28,13.6425,15.1655,13.3205,15.137,10260423.8572,"LINK/USD",15.364025,14.2294
2022-03-01,15.137,15.735,14.735,15.358,8739496.4327,"LINK/USD",15.197375,14.6462
2022-03-02,15.358,15.8655,14.926,15.2865,7147578.3446,"LINK/USD",15.086625,14.8301
2022-03-03,15.2865,15.379,14.48,14.898,4355888.4993,"LINK/USD",15.0213,14.8644
2022-03-04,14.898,14.97,13.5555,13.727,6496164.0384,"LINK/USD",14.909525,14.8813
2022-03-05,13.727,14.2785,13.4165,14.024,3677123.04825,"LINK/USD",14.83,14.6587
2022-03-06,14.024,14.114,13.251,13.311,6445622.08655,"LINK/USD",14.700375,14.2493
2022-03-07,13.311,13.6705,12.43,12.6775,8915399.7067,"LINK/USD",14.466425,13.7275
2022-03-08,12.6775,13.55,12.5855,13.094,4969408.8587,"LINK/USD",14.264325,13.3667
2022-03-09,13.094,14.462,13.0605,14.0125,9124801.58625,"LINK/USD",14.184825,13.4238
2022-03-10,14.0125,14.1085,12.9785,13.1835,4603431.36465,"LINK/USD",14.084175,13.2557
2022-03-11,13.1835,13.657,12.808,13.0465,4092313.71985,"LINK/USD",13.9605,13.2028
2022-03-12,13.0465,13.4595,13.03,13.1495,4179304.90725,"LINK/USD",13.8876,13.2972
2022-03-13,13.1495,13.4285,12.5935,12.7015,1912589.47715,"LINK/USD",13.847525,13.2187
2022-03-14,12.7015,13.441,12.6045,13.4075,3977631.88215,"LINK/USD",13.81805,13.0977
2022-03-15,13.4075,13.8025,12.8855,13.7045,3727687.45175,"LINK/USD",13.836425,13.2019
2022-03-16,13.7045,14.7885,13.669,14.6825,8558132.75745,"LINK/USD",13.90685,13.5291
2022-03-17,14.6825,14.9385,14.231,14.4165,5688511.8509,"LINK/USD",13.909325,13.7825
2022-03-18,14.4165,15.2825,14.128,15.019,9002074.0949,"LINK/USD",13.92395,14.246
2022-03-19,15.019,15.407,14.842,15.004,4809466.11945,"LINK/USD",13.992025,14.5653
2022-03-20,15.004,15.1315,14.4395,14.5525,3072618.3418,"LINK/USD",13.9628,14.7349
2022-03-21,14.5525,15.2825,14.3065,14.996,4288991.10035,"LINK/USD",13.9447,14.7976
2022-03-22,14.994,15.8545,14.98,15.44,4911437.83955,"LINK/USD",13.952375,15.0023
2022-03-23,15.44,15.958,15.1325,15.8455,4326781.0674,"LINK/USD",13.99975,15.1676
2022-03-24,15.8455,16.449,15.6,16.172,11899632.7734,"LINK/USD",14.122,15.4012
2022-03-25,16.1735,16.462,15.4815,15.6015,5665467.50105,"LINK/USD",14.200875,15.611
2022-03-26,15.6015,15.956,15.4985,15.845,4770642.2074,"LINK/USD",14.327575,15.7808
2022-03-27,15.845,16.9125,15.635,16.8765,8519009.82165,"LINK/USD",14.537525,16.0681
2022-03-28,16.8765,17.381,16.361,16.502,11399597.105,"LINK/USD",14.707925,16.1994
2022-03-29,16.502,17.5305,16.48,16.9825,8211103.41585,"LINK/USD",14.856425,16.3615
2022-03-30,16.9825,17.5755,16.54,17.22,10465170.55695,"LINK/USD",15.05825,16.6852
2022-03-31,17.22,18.057,16.6585,16.925,8527772.22315,"LINK/USD",15.252175,16.9012
2022-04-01,16.925,17.3715,16.1865,17.3515,9516762.5536,"LINK/USD",15.462275,16.9962
2022-04-02,17.3515,17.8635,17.107,17.411,8842811.97035,"LINK/USD",15.69775,17.178
2022-04-03,17.411,18.318,17.163,18.08,8783102.5217,"LINK/USD",15.931375,17.3975
2022-04-04,18.08,18.083,16.821,17.507,9242362.5556,"LINK/USD",16.1215,17.4549
2022-04-05,17.507,17.656,16.67,16.74,6197690.79225,"LINK/USD",16.224375,17.4179
2022-04-06,16.74,16.7795,15.277,15.4055,7944786.20075,"LINK/USD",16.273825,17.0287
2022-04-07,15.4055,15.881,15.1015,15.745,4856139.00355,"LINK/USD",16.310125,16.6955
2022-04-08,15.745,15.907,15.02,15.131,6263597.87355,"LINK/USD",16.316475,16.1057
2022-04-09,15.131,15.475,15.121,15.429,2459845.97045,"LINK/USD",16.3603,15.6901
2022-04-10,15.429,15.9255,15.1665,15.2435,2329374.7326,"LINK/USD",16.372675,15.3908
2022-04-11,15.2435,15.271,13.5215,13.763,5791933.6264,"LINK/USD",16.288825,15.0623
2022-04-12,13.763,14.33,13.638,13.975,5035292.718,"LINK/USD",16.1953,14.7083
2022-04-13,13.975,14.2185,13.681,14.1915,2516992.61595,"LINK/USD",16.096275,14.5204
2022-04-14,14.1915,14.336,13.33,13.6495,3195590.6826,"LINK/USD",15.998675,14.1645
2022-04-15,13.6495,14.193,13.6305,14.106,2134679.5128,"LINK/USD",15.911725,13.937
2022-04-16,14.106,14.268,13.8425,14.15,1781283.0652,"LINK/USD",15.7754,14.0144
2022-04-17,14.15,14.6205,13.65,13.7295,3778375.6692,"LINK/USD",15.636775,13.9653
2022-04-18,13.7295,14.061,13.156,14.0535,4146413.70835,"LINK/USD",15.490325,13.9377
2022-04-19,14.0535,14.409,13.827,14.248,3451443.93485,"LINK/USD",15.341725,14.0574
2022-04-20,14.248,14.4895,13.7045,14.025,5406885.92925,"LINK/USD",15.196725,14.0412
2022-04-21,14.025,14.3765,13.35,13.5755,4278578.26045,"LINK/USD",15.007925,13.9263
2022-04-22,13.5755,13.882,13.46,13.5785,2503597.17835,"LINK/USD",14.8163,13.8961
2022-04-23,13.5785,13.6785,13.2115,13.3135,2966914.37325,"LINK/USD",14.577975,13.7481
2022-04-24,13.3135,13.6395,13.214,13.2695,1957908.067,"LINK/USD",14.3661,13.5524
2022-04-25,13.2695,13.5125,12.5375,13.4425,4852022.4316,"LINK/USD",14.201225,13.4359
2022-04-26,13.4425,13.5,12.1505,12.3655,4768865.2203,"LINK/USD",14.049225,13.1939
2022-04-27,12.3655,12.7995,12.31,12.744,4888060.12105,"LINK/USD",13.899175,13.027
2022-04-28,12.744,12.985,12.404,12.661,3226660.358,"LINK/USD",13.775675,12.8965
2022-04-29,12.661,12.7305,11.835,11.9695,3356341.0701,"LINK/USD",13.6027,12.6365
2022-04-30,11.9695,12.2455,10.654,10.961,3856923.57915,"LINK/USD",13.388575,12.1402
2022-05-01,10.961,11.4815,10.8105,11.3045,5989549.1114,"LINK/USD",13.26565,11.928
2022-05-02,11.3045,11.4405,10.7485,11.165,3567848.4961,"LINK/USD",13.12515,11.6122
2022-05-03,11.165,11.497,10.791,11.121,3903119.7881,"LINK/USD",12.971625,11.3042
2022-05-04,11.121,12.206,11.0905,12.2,4074595.46795,"LINK/USD",12.89915,11.3503
2022-05-05,12.2,12.291,10.618,10.9115,5702225.7286,"LINK/USD",12.739425,11.3404
2022-05-06,10.9115,11.0255,10.4,10.7855,4288475.72725,"LINK/USD",12.5712,11.2366
2022-05-07,10.7855,10.8425,10,10.209,4979186.8698,"LINK/USD",12.395175,11.0454
2022-05-08,10.209,10.3735,9.834,9.9955,3932823.88535,"LINK/USD",12.192275,10.8203
2022-05-09,9.9955,10.1575,8.006,8.1005,9297800.1967,"LINK/USD",11.8849,10.0004
2022-05-10,8.1005,9.321,7.8925,8.58,13513791.05935,"LINK/USD",11.61265,9.5341
2022-05-11,8.58,8.832,6.5215,6.914,16836104.34235,"LINK/USD",11.279575,8.7598
2022-05-12,6.914,7.4005,5.294,6.547,13603208.1291,"LINK/USD",10.928,8.0274
2022-05-13,6.547,7.701,6.465,7.135,7537047.0574,"LINK/USD",10.619075,7.4553
2022-05-14,7.135,7.427,6.6295,7.2425,6772344.51085,"LINK/USD",10.317725,7.2837
2022-05-15,7.2435,7.9775,7.0075,7.956,7241885.16625,"LINK/USD",10.0434,7.1589
2022-05-16,7.956,7.9585,7.158,7.4125,8716128.67515,"LINK/USD",9.79575,7.2586
2022-05-17,7.4125,7.961,7.2865,7.7105,9129425.3312,"LINK/USD",9.544075,7.4913
2022-05-18,7.7105,7.801,6.7725,6.7915,8155928.6423,"LINK/USD",9.2506,7.4226
2022-05-19,6.7915,7.249,6.64,7.21,7826345.474,"LINK/USD",9.012625,7.4161
2022-05-20,7.21,7.354,6.749,6.857,6384741.40785,"LINK/USD",8.807425,7.1963
2022-05-21,6.857,7.109,6.761,7.0425,4473449.1643,"LINK/USD",8.594325,7.1223
2022-05-22,7.0425,7.3955,6.9085,7.3185,8044699.5834,"LINK/USD",8.402,7.0439
2022-05-23,7.3185,7.671,6.973,7.0145,6197990.4478,"LINK/USD",8.196675,7.0885
2022-05-24,7.0145,7.296,6.715,7.23,4113200.83125,"LINK/USD",7.948175,7.0925
2022-05-25,7.23,7.3875,6.936,6.946,5123448.66435,"LINK/USD",7.7499,7.1103
2022-05-26,6.9455,7.083,6.21,6.559,4164056.97225,"LINK/USD",7.538575,7.0136
2022-05-27,6.559,6.697,6.21,6.278,3684891.68795,"LINK/USD",7.342025,6.8055
2022-05-28,6.278,6.643,6.2025,6.564,3296337.2231,"LINK/USD",7.17045,6.7154
2022-05-29,6.564,6.74,6.3335,6.708,3625950.08215,"LINK/USD",7.100825,6.611
2022-05-30,6.708,7.51,6.646,7.4545,5226069.9214,"LINK/USD",7.04455,6.7127
2022-05-31,7.4545,7.721,7.1765,7.579,6079345.70225,"LINK/USD",7.0778,6.9167
2022-06-01,7.579,7.76,6.754,6.9255,7162301.06875,"LINK/USD",7.096725,7.0462
2022-06-02,6.9255,7.2395,6.807,7.1925,3715990.7355,"LINK/USD",7.0996,7.1719
2022-06-03,7.1925,7.212,6.685,6.8535,4716989.37785,"LINK/USD",7.08015,7.201
2022-06-04,6.8535,7.429,6.6785,7.399,4016134.8038,"LINK/USD",7.0523,7.1899
2022-06-05,7.399,7.8845,7.2455,7.64,5205719.3632,"LINK/USD",7.063675,7.2021
2022-06-06,7.64,8.1945,7.6175,7.972,7486001.6856,"LINK/USD",7.07675,7.4114
2022-06-07,7.972,8.992,7.311,8.704,8356473.04875,"LINK/USD",7.172375,7.7137
2022-06-08,8.704,8.9755,8.228,8.699,11679942.93675,"LINK/USD",7.246825,8.0828
2022-06-09,8.699,9.628,8.485,9.2565,22526317.462,"LINK/USD",7.3668,8.4543
2022-06-10,9.2565,10.4,7.994,8.031,23388620.7612,"LINK/USD",7.416225,8.5325
2022-06-11,8.031,8.4075,6.93,7.0375,13396480.93775,"LINK/USD",7.402175,8.3456
2022-06-12,7.0375,7.1495,6.25,6.2525,12740959.5111,"LINK/USD",7.364075,7.8553
2022-06-13,6.2525,6.3285,5.279,5.9095,18490814.1169,"LINK/USD",7.29805,7.2974
2022-06-14,5.9095,6.8585,5.384,6.7125,15135518.0358,"LINK/USD",7.286375,6.7886
2022-06-15,6.7125,7.361,5.8175,7.308,28008423.8756,"LINK/USD",7.323825,6.644
2022-06-16,7.308,7.49,6.2,6.3495,19474545.79165,"LINK/USD",7.3274,6.5064
2022-06-17,6.3495,6.7225,6.251,6.356,6671624.87975,"LINK/USD",7.317,6.5271
2022-06-18,6.356,6.4625,5.4045,5.916,10965772.7615,"LINK/USD",7.2774,6.5284
2022-06-19,5.916,6.808,5.821,6.599,8700750.01455,"LINK/USD",7.234625,6.5057
2022-06-20,6.599,7.2855,6.301,6.9745,14078843.9077,"LINK/USD",7.2044,6.439
2022-06-21,6.9745,7.561,6.745,6.848,17097140.7479,"LINK/USD",7.200525,6.5387
2022-06-22,6.848,7.0215,6.453,6.616,9442448.54755,"LINK/USD",7.1717,6.5907
2022-06-23,6.616,7.079,6.599,6.986,9447617.0578,"LINK/USD",7.178325,6.8047
2022-06-24,6.986,7.43,6.9475,7.2565,8513215.3052,"LINK/USD",7.1712,6.9362
2022-06-25,7.2565,7.3705,6.7995,7.261,6706866.32375,"LINK/USD",7.15225,6.9935
2022-06-26,7.261,7.4885,6.6905,6.6965,5449445.45795,"LINK/USD",7.088475,6.9632
2022-06-27,6.6965,6.984,6.394,6.549,18712261.3179,"LINK/USD",6.980725,6.9498
2022-06-28,6.549,7.252,6.263,6.307,22528082.5441,"LINK/USD",6.861125,6.814
2022-06-29,6.307,6.478,6.1235,6.23,9413730.5758,"LINK/USD",6.7098,6.6087
2022-06-30,6.23,6.3095,5.875,6.274,5897620.98455,"LINK/USD",6.62195,6.4113
2022-07-01,6.274,6.42,5.9235,6.0665,11184646.3221,"LINK/USD",6.5734,6.2853
2022-07-02,6.0665,6.276,5.9725,6.212,10344306.99885,"LINK/USD",6.571375,6.2179
2022-07-03,6.212,6.2375,6.0015,6.2115,3633824.5514,"LINK/USD",6.586475,6.1988
2022-07-04,6.2115,6.4505,6.0135,6.4255,7692936.00705,"LINK/USD",6.572125,6.2379
2022-07-05,6.4255,6.547,6.0465,6.3035,7354617.66595,"LINK/USD",6.5219,6.2438
2022-07-06,6.303,6.4125,6.162,6.3275,6391337.7603,"LINK/USD",6.5208,6.296
2022-07-07,6.3275,6.747,6.303,6.635,6891351.7909,"LINK/USD",6.53475,6.3806
2022-07-08,6.635,6.8225,6.2885,6.3495,24508649.87355,"LINK/USD",6.556425,6.4082
2022-07-09,6.3495,6.585,6.341,6.479,4294741.36045,"LINK/USD",6.550425,6.4189
2022-07-10,6.479,6.486,6.1,6.191,7684901.89685,"LINK/USD",6.51125,6.3964
2022-07-11,6.191,6.4305,5.9755,6.0345,9253917.99235,"LINK/USD",6.470575,6.3378
2022-07-12,6.0345,6.236,5.92,5.9415,9596070.2638,"LINK/USD",6.43685,6.1991
2022-07-13,5.9415,6.1855,5.697,6.1695,6933160.2269,"LINK/USD",6.396025,6.1631
2022-07-14,6.17,6.3845,5.9915,6.2695,7626743.36155,"LINK/USD",6.346675,6.1212
2022-07-15,6.2695,6.454,6.1195,6.322,7746566.0089,"LINK/USD",6.299725,6.1474
2022-07-16,6.3225,6.614,6.14,6.592,5222152.96235,"LINK/USD",6.2945,6.2589
2022-07-17,6.592,6.7095,6.318,6.342,4237041.9535,"LINK/USD",6.28415,6.339
2022-07-18,6.342,7.145,6.3255,7.039,9566081.2481,"LINK/USD",6.32075,6.5129
2022-07-19,7.0385,7.3705,6.284,7.255,12809146.7151,"LINK/USD",6.372,6.71
2022-07-20,7.2555,7.5865,6.8285,6.8655,9998110.83185,"LINK/USD",6.401575,6.8187
2022-07-21,6.8655,7.054,6.6485,6.9935,4765574.1007,"LINK/USD",6.447925,6.899
2022-07-22,6.9935,7.2825,6.7445,6.783,6477111.07485,"LINK/USD",6.476475,6.9872
2022-07-23,6.783,7.028,6.6105,6.846,3749387.3307,"LINK/USD",6.5082,6.9486
2022-07-24,6.846,7.247,6.8435,7.095,4034357.15785,"LINK/USD",6.541675,6.9166
2022-07-25,7.095,7.1435,6.407,6.4235,3654919.38075,"LINK/USD",6.547675,6.8282
2022-07-26,6.4235,6.4425,6.08,6.343,5199552.79645,"LINK/USD",6.54845,6.6981
2022-07-27,6.343,6.8705,6.188,6.8605,4406762.4154,"LINK/USD",6.559725,6.7136
2022-07-28,6.8605,7.295,5.65,7.2165,9965314.4226,"LINK/USD",6.603075,6.7877
2022-07-29,7.2165,8.1185,7.1125,7.881,14312899.00015,"LINK/USD",6.673175,6.9449
2022-07-30,7.881,8.219,7.6745,7.8205,8538235.39575,"LINK/USD",6.75465,7.2243
2022-07-31,7.8205,8.0945,7.578,7.6585,7245591.74135,"LINK/USD",6.83585,7.4874
2022-08-01,7.6585,7.8785,7.41,7.5745,4757478.3361,"LINK/USD",6.9175,7.6302
2022-08-02,7.5745,7.6665,7.0225,7.176,4334890.8253,"LINK/USD",6.967825,7.6221
2022-08-03,7.176,7.64,7.0505,7.282,4320547.90945,"LINK/USD",7.01845,7.5023
2022-08-04,7.282,7.54,7.178,7.364,3783411.6441,"LINK/USD",7.07055,7.411
2022-08-05,7.364,7.896,7.3505,7.885,8210349.2346,"LINK/USD",7.1352,7.4563
2022-08-06,7.885,8.11,7.7345,7.7975,5588535.63215,"LINK/USD",7.207975,7.5009
2022-08-07,7.7975,8.378,7.658,8.346,4035380.67605,"LINK/USD",7.273325,7.7349
2022-08-08,8.346,8.7865,8.227,8.6105,17752032.786,"LINK/USD",7.3411,8.0006
2022-08-09,8.6105,8.957,8.2725,8.7465,10114357.15955,"LINK/USD",7.43515,8.2771
2022-08-10,8.7465,9.304,8.2965,9.061,11547253.7402,"LINK/USD",7.538525,8.5123
